title,date,quote_text,status,url
Bolsonaro não implantou tecnologia para PRF vistoriar carros; vídeo é de 2013,"10 de dezembro de 2019, 18h31","Olha o ""brinquedinho"" novo que o governo Bolsonaro implantou na PRF, possivelmente tecnologia Israelense. Parabéns, Presidente!",FALSO,https://aosfatos.org/noticias/bolsonaro-nao-implantou-tecnologia-para-prf-vistoriar-carros-video-e-de-2013/
É falso que a Igreja Universal foi proibida na Alemanha,"12 de dezembro de 2019, 15h49","Alemanha proíbe a Igreja Universal de se instalar no país, devido a sua forma de arrecadar dinheiro! Isto é ser um país sério!!",FALSO,https://aosfatos.org/noticias/e-falso-que-igreja-universal-foi-proibida-na-alemanha/
Fábio Porchat não foi acusado de fraudar documentos para burlar Lei Rouanet,"16 de dezembro de 2019, 11h49",A auxiliar administrativa do Grupo Bellini Cultural disse em seu depoimento no caso da operação Boca Livre em que se referia ao Porta dos Fundos do humorista Fábio Porchat em que seu pai juntamente com o filho Fábio forjavam documentos para burlar a Lei Rouanet.,FALSO,https://aosfatos.org/noticias/fabio-porchat-nao-foi-acusado-de-fraudar-documentos-para-burlar-lei-rouanet/
É falso que filha de Lula vai receber R$ 37 mil como assessora no Senado,"16 de dezembro de 2019, 14h55","Lurian Lula da Silva, a filha mais velha do ex-presidiário Lula, foi nomeada como Assessora de Imprensa, salário de R$ 37 mil ajuda de custos R$ 21 mil total de 58 mil, incluso carro com motorista, plano de saúde ilimitado e apartamento funcional. A nomeação partiu do Senador Rogério Carvalho e foi publicada no diário oficial do senado. — em Senado Federal.",,https://aosfatos.org/noticias/e-falso-que-filha-de-lula-vai-receber-37-mil-como-assessora-no-senado/
Mourão não é autor de texto que chama políticos de esquerda e artistas de ‘insetos’,"17 de dezembro de 2019, 14h03","Do GENERAL MOURÃO: “AGRADECIMENTO AOS INSETOS DO BRASIL. Eu não podia deixar que 2019 acabasse sem fazer alguns agradecimentos. Eu até pensei em agradecer à toda a esquerda, mas seria genérico demais. Então, como diria Jack, vamos por partes (...).",FALSO,https://aosfatos.org/noticias/mourao-nao-e-autor-de-texto-que-chama-politicos-de-esquerda-e-artistas-de-insetos/
Corrente que oferece CNH gratuitamente é golpe de roubo de dados,"17 de dezembro de 2019, 17h40","Gente, o Detran já abriu as inscrições para o Programa CNH Social 2020. Acabei de fazer o cadastro online pra ganhar minha Carteira de Motorista 100% grátis! *Está disponível para novos condutores, renovação ou adição de categoria!*",FALSO,https://aosfatos.org/noticias/corrente-que-oferece-cnh-gratuitamente-e-golpe-de-roubo-de-dados/
Americano que chefiou missão da Otan não xingou o Exército brasileiro,"18 de dezembro de 2019, 18h58","General dos Estados Unidos David Petraeus, chefe da OTAN - O Brasil tem um exército de merda e um povo que é uma sub-raça. Nós deveríamos ter tomado aquela terra riquíssima há muito tempo.",FALSO,https://aosfatos.org/noticias/americano-que-chefiou-missao-da-otan-nao-xingou-o-exercito-brasileiro/
Porchat não é filiado ao PT; imagem usada em posts é de vídeo do Porta dos Fundos,"20 de dezembro de 2019, 15h53","Fábio Porchat, o criador do filme falando que Jesus seria gay, não é nada mais que um PTista atuante e filiado. Você ainda acredita nesse partido?",FALSO,https://aosfatos.org/noticias/porchat-nao-e-filiado-ao-PT-imagem-usada-em-posts-e-de-video-do-porta-dos-fundos/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52",Não beba Skol! A propaganda parou… Por quê? Reparem… A propaganda quase não se vê mais na mídia… Porque será???,FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52",Fato já está confirmado:Vinte e três pessoas já passaram pelo Hospital das Clínicas com um mesmo sintoma: falta de atividade renal e o aparecimento de tumores no reto. Todos os internados relataram o começo das dores e a conseqüente internação após ingerirem altas doses de Skol.,FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52","Pesquisas realizadas pelo renomado Instituto Fleury, apontaram grande quantidade de Fenofinol, Almeido e Voliteral, substâncias tóxicas e que causam, respectivamente, a má atividade dos rins e câncer.",FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52","Segundo Dr. Paulo José Teixeira, formado pela USP e Especialista em Toxicologia, as pessoas não devem ingerir mais a citada cerveja.",FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52",A Direção da AMBEV já assumiu sua culpa e prometeu indenizar os pacientes e todos aqueles que venham a se contaminar com a cerveja.,FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
É falso que 23 pessoas foram internadas após beber cerveja Skol,"20 de dezembro de 2019, 11h52",Monique Freitas,FALSO,https://aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/
Não é verdade que Luciano Huck é sócio da produtora Porta dos Fundos,"27 de dezembro de 2019, 14h32","Sim, isso mesmo. Luciano Huck é dono da Joá Investimentos, que possuiu uma fatia do Porta dos Fundos.",FALSO,https://aosfatos.org/noticias/nao-e-verdade-que-luciano-huck-e-socio-da-produtora-porta-dos-fundos/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Tive a possibilidade ímpar de escolher 22 ministros pelo critério técnico.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Estamos terminando 2019 sem qualquer denúncia de corrupção.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O aumento significativo no número de turistas (...) bem demonstram os novos rumos do Brasil.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O sucesso (...) do nosso agronegócio (...) bem demonstram os novos rumos do Brasil.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",O viés ideológico deixou de existir em nossas relações comerciais (...) bem demonstram os novos rumos do Brasil.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59",Os números positivos da economia (...) bem demonstram os novos rumos do Brasil.,FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
O que é fato no pronunciamento de Natal de Bolsonaro,"26 de dezembro de 2019, 18h59","A queda dos índices de criminalidade, (...) bem demonstram os novos rumos do Brasil.",FALSO,https://aosfatos.org/noticias/o-que-e-fato-no-pronunciamento-de-natal-de-bolsonaro/
É falso que ponte foi construída em 11 meses pelo governo Bolsonaro,"30 de dezembro de 2019, 13h31","Vejam a ponte ferroviária construída em apenas 11 meses de governo Bolsonaro!!! A maior da América Latina. Parabéns, Ministro TARCÍSIO.","
",https://aosfatos.org/noticias/e-falso-que-ponte-foi-construida-em-11-meses-pelo-governo-bolsonaro/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56","Entre todos os candidatos, somente Geraldo Alckmin (...) apresentou propostas para combater a criminalidade que assola o país.",FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",De 2002 até agora 3 milhões e 700 mil empregos foram gerados por Geraldo e seu partido em São Paulo.,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56","[Jair Bolsonaro] que, em quase 30 anos de Congresso, nunca presidiu uma comissão.",FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",Ciro Gomes é ficha limpa.,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56","Você quer seu filho cursando o ensino médio na pública e, ao mesmo tempo, aprendendo uma profissão? Passando o dia na escola fazendo três refeições e com estágio em empresa pago pelo governo? Isso já existe no Ceará.",FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",[O Prouni] que já beneficiou mais de dois milhões de estudantes de baixa renda,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",Criamos 20 milhões de emprego com carteira assinada.,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",Criamos 10 milhões de empregos.,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
Semana 3: os erros e acertos dos presidenciáveis na propaganda eleitoral da TV,"24 de setembro de 2018, 16h56",Foi governador do Paraná com mais de 90% de aprovação.,FALSO,https://aosfatos.org/noticias/semana-3-os-erros-e-acertos-dos-presidenciaveis-na-propaganda-eleitoral-da-tv/
O que é fato nas declarações de Haddad na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h40","Só 8% dos crimes de morte no Brasil chegam a uma conclusão. — Fernando Haddad, em sua ",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/
O que é fato nas declarações de Haddad na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h40","O congelamento de gastos impõe severos prejuízos à população. — Fernando Haddad, em seu ",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/
O que é fato nas declarações de Haddad na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h40","O Brasil é um dos países que mais utiliza agrotóxicos no mundo. — Fernando Haddad, em sua ",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/
O que é fato nas declarações de Haddad na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h40","Meu adversário [Jair Bolsonaro] defende torturador até hoje. — Fernando Haddad, em seu ",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/
O que é fato nas declarações de Haddad na primeira semana após o primeiro turno,"12 de outubro de 2018, 12h40","Na última pesquisa, 69% dos cidadãos brasileiros se declararam plenamente a favor da democracia como melhor regime de governo. — Fernando Haddad, em ",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-haddad-na-primeira-semana-apos-o-primeiro-turno/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Hoje, das 100 melhores escolas públicas do país, 82 estão no Ceará. — Fernando Haddad, em seu ",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","O que nos separa da vitória são oito ou nove pontos para afastar esse fantasma. — Fernando Haddad, em seu ",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Só 8% dos homicídios levam alguém pra cadeia. — Fernando Haddad, em entrevista ao ",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","O Estado do Rio de Janeiro é o Estado que mais hospitais [universitários] federais tem. — Fernando Haddad, em ",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
O que é fato nas declarações de Haddad na última semana,"22 de outubro de 2018, 22h35","Criamos 20 milhões de empregos em 12 anos. — Fernando Haddad, em uma entrevista ao ",IMPRECISO,https://aosfatos.org/noticias/o-que-e-fato-nas-declaracoes-de-fernando-haddad-na-ultima-semana/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","O Aloizio Mercadante, ministro da Educação, mobilizou estados e municípios para que fosse incluído no plano estadual ou no plano municipal a ideologia de gênero. — Jair Bolsonaro (PSL), em ",FALSO,https://aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Há um complô espalhando fake news descaradas e descontextualizadas [a respeito de declaração sobre salário feminino] contra mim. — Jair Bolsonaro (PSL), no ",FALSO,https://aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Quando essa proposta chegou, eu estava no Piauí, a proposta do Temer que era a do Meirelles também. Rapidamente, eu vi a expectativa de vida no atlas que eu tenho do IBGE, 69 anos. Então é justo para quem mora no Piauí partir na aposentadoria na beira da morte? — Jair Bolsonaro (PSL) em ",FALSO,https://aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","A agricultura familiar é responsável por cerca de 70% da produção do que é consumido no Brasil além de garantir a própria alimentação e renda da família. — Jair Bolsonaro (PSL), no ",FALSO,https://aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
Fato e ficção nas declarações de Bolsonaro na última semana de campanha,"27 de outubro de 2018, 02h10","Somente em 2017, mais de 800 milhões de toneladas de cargas foram movimentadas nos 37 portos brasileiros. — Jair Bolsonaro (PSL), no ",FALSO,https://aosfatos.org/noticias/fato-e-ficcao-nas-declaracoes-de-bolsonaro-na-ultima-semana-de-campanha/
"Mourão diz que legalizar droga não reduz crime, mas dados são inconclusivos","14 de novembro de 2018, 16h38",Onde foram liberadas [as drogas] os problemas continuam acontecendo.,INSUSTENTÁVEL,https://aosfatos.org/noticias/mourao-diz-que-legalizar-droga-nao-reduz-crime-mas-dados-sao-inconclusivos/
"Mourão diz que legalizar droga não reduz crime, mas dados são inconclusivos","14 de novembro de 2018, 16h38","Desde o presidente Castelo Branco, (...) ele afastou os militares que entraram na política dos quartéis. Antes disso, os militares participavam da política e, se perdesse o cargo, ele voltava para os quartéis.",INSUSTENTÁVEL,https://aosfatos.org/noticias/mourao-diz-que-legalizar-droga-nao-reduz-crime-mas-dados-sao-inconclusivos/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","[Só neste ano] ultrapassam 1,5 milhão de postos de trabalho [criados].",EXAGERADO,https://aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Só neste ano, já chegou a quase 800 mil carteiras assinadas.",EXAGERADO,https://aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Os erros e acertos de Michel Temer no G-20,"30 de novembro de 2018, 20h26","Portanto, uma recuperação da economia e recuperação do trabalho, em função da modernização trabalhista.",EXAGERADO,https://aosfatos.org/noticias/os-erros-e-acertos-de-michel-temer-no-g-20/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39","Hoje muitas condenações de crimes, que são crimes violentos, por terem uma pena mínima muito baixa, acabam sendo transformados em punições de prestações de serviços, por exemplo.",INSUSTENTÁVEL,https://aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39",Qualquer lugar do mundo onde a segurança pública deu certo começou se combatendo a impunidade nos crimes de menor potencial ofensivo.,INSUSTENTÁVEL,https://aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
Checamos o que Flávio Bolsonaro disse sobre segurança pública em entrevista à GloboNews,"6 de dezembro de 2018, 14h39","A própria população, quando perguntada sobre a credibilidade das instituições, as Forças Armadas estão sempre no topo.",INSUSTENTÁVEL,https://aosfatos.org/noticias/checamos-o-que-flavio-bolsonaro-disse-sobre-seguranca-publica-em-entrevista-globonews/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Ninguém dá atenção para os outros casos de parlamentares com assessores que movimentaram R$ 49 milhões. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Esse imóvel foi vendido. O meu patrimônio agora é um apartamento na Barra e uma sala comercial. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Não pedi foro privilegiado no STF. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Na TV, Flávio Bolsonaro alega perseguição com informações falsas","21 de janeiro de 2019, 20h05","Em alguns períodos, no meu gabinete, cargos ficaram vagos. — Flávio Bolsonaro (PSL-RJ), em ",FALSO,https://aosfatos.org/noticias/na-tv-flavio-bolsonaro-alega-perseguicao-com-informacoes-falsas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40",Era sim um tempo de medo e ameaças. Ameaça daquilo que os comunistas faziam onde era imposto sem exceção: prendiam e matavam seus próprios compatriotas.,FALSO,https://aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado (...) principalmente, pelo povo na rua, povo de verdade, pais, mães, igreja, que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",FALSO,https://aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Foi aí que conclamado por jornais, rádios, TVs (...) que o Brasil lembrou que possuía um Exército Nacional e apelou a ele.",FALSO,https://aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
"Divulgado pelo Planalto, vídeo sobre golpe de 1964 traz série de distorções históricas","1 de abril de 2019, 20h40","Havia, sim, (...) greve nas fábricas.",FALSO,https://aosfatos.org/noticias/divulgado-pelo-planalto-video-sobre-golpe-traz-serie-de-distorcoes-historicas/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","O óleo já foi recolhido. Hoje eu acredito que não tenha mais nenhuma praia suja no Nordeste. — Vice-presidente Hamilton Mourão, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","Cerca de 90% do litoral nordestino sequer foi atingido [pelas manchas de óleo]. — Ministro do Turismo, Marcelo Álvaro Antônio, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","""Não, porque a toxicidade é insignificante, é mínima. Na composição, o que seria [mais tóxico] é o benzeno, mas é mínimo""(...) - ministro da saúde, Luiz Henrique Mandetta, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","Não bastasse não ajudar na limpeza do petróleo venezuelano nas praias do Nordeste, os ecoterroristas [Greenpeace] ainda depredam patrimônio público. - ministro do Meio Ambiente, Ricardo Salles, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","No mínimo estranho o silêncio de ONGs e esquerda brasileira sobre o óleo nas praias do Nordeste. — presidente Jair Bolsonaro, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
Integrantes do governo recorrem a informações falsas para minimizar desastre no Nordeste,"29 de outubro de 2019, 15h07","“...é isso que a gente tem visto aqui [no Nordeste]. Praias cheias” - ministro do Turismo, Marcelo Álvaro Antônio, em ",FALSO,https://aosfatos.org/noticias/integrantes-do-governo-recorrem-informacoes-falsas-para-minimizar-desastre-no-nordeste/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","“Segundo a Veja, está publicado aqui, quem vazou esse processo para a Globo foi o seu governador [do RJ, Wilson] Witzel”",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",Teve aquele caso que alguém tentou entrar com o nome dele [Adélio] na Câmara. O álibi perfeito.,FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Rede Globo, vocês tiveram acesso a um processo que segue em segredo de Justiça. Vocês têm que ser investigados no tocante a isso.",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05",O Adélio tá condenado a viver a vida toda num manicômio judicial.,FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Vocês [TV Globo] vão renovar a concessão em 2022. Não vou persegui-los. Mas o processo vai estar limpo. Se não estiver limpo, legal, não tem renovação de vocês e de TV nenhuma.",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","Eu tenho registrado no painel eletrônico da Câmara presença às 17h41. Ou seja, 31 minutos depois da entrada desse cidadão. E tenho também 19h36.",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","E tenho também registrado no dia anterior, e no dia posterior, as minhas digitais nos painéis de votação.",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
"Em transmissão ao vivo, Bolsonaro distorce informações ao atacar Witzel e Globo","30 de outubro de 2019, 18h05","A avó da minha esposa, que foi presa por tráfico. Foi presa, sim, por tráfico.",FALSO,https://aosfatos.org/noticias/em-transmissao-ao-vivo-bolsonaro-distorce-informacoes-ao-atacar-witzel-e-globo/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá passando fome.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá desempregado",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07","[Depois que eu fui preso,] (...) o povo tá trabalhando de uber, o povo tá trabalhando de bicicleta pra entregar pizza.",INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
O que Lula alega ter ocorrido e o que de fato aconteceu com o Brasil entre sua prisão e sua soltura,"8 de novembro de 2019, 21h07",Ainda ontem eu vi a notícia de que não vai ter aumento do salário-mínimo por dois anos.,INSUSTENTÁVEL,https://aosfatos.org/noticias/o-que-lula-alega-ter-ocorrido-e-o-que-de-fato-aconteceu-com-o-brasil-entre-sua-prisao-e-sua-soltura/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20","Os alunos que frequentam as Etecs e Fatecs, no último ano, 86% já garantem seu emprego. — João Doria (PSDB)",INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
As checagens em tempo real do debate da TV Globo para o governo paulista,"25 de outubro de 2018, 21h20",Conseguimos zerar a fila da pré-escola aqui em São Paulo. — João Doria (PSDB),INSUSTENTÁVEL,https://aosfatos.org/noticias/checagens-em-tempo-real-do-debate-da-tv-globo-para-o-governo-paulista/
